source_surface,resource,grain,field_name,field_type,semantic_status,navigation_category,navigation_subcategory,canonical_attachment,relationship_kind,identity_contract,source_identity_required,relationship_note,navigation_basis,source_statuses,source_types,notes
FRL_LOCAL_CSV,player_match,player_match,accurateCross,unknown,UNCATALOGUED,Crossing & Set Pieces,Crossing / set pieces,player_fixture,OBSERVATION,player_identity_to_player_match_observations,TRUE,Player-match observations require verified player and fixture identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
fpl,element,sample_payload,history[].tackles,int,OBSERVED_IN_RAW_PAYLOAD,Defending,Defensive actions,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].team_a_score,int,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].team_h_score,int,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].threat,str,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].total_points,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].transfers_balance,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].transfers_in,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].transfers_out,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].value,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].was_home,bool,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,bool,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].yellow_cards,int,OBSERVED_IN_RAW_PAYLOAD,Discipline,Cards / fouls,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past,object,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,object,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].assists,int,OBSERVED_IN_RAW_PAYLOAD,Chance Creation,Creation / chance generation,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].bonus,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].bps,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].clean_sheets,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].clearances_blocks_interceptions,int,OBSERVED_IN_RAW_PAYLOAD,Defending,Defensive actions,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].creativity,str,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].defensive_contribution,int,OBSERVED_IN_RAW_PAYLOAD,Team Defence,Team defensive context,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].element_code,int,OBSERVED_IN_RAW_PAYLOAD,Identity & Context,Identity / context,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].end_cost,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].expected_assists,str,OBSERVED_IN_RAW_PAYLOAD,Chance Creation,Creation / chance generation,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].expected_goal_involvements,str,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].expected_goals,str,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].expected_goals_conceded,str,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].goals_conceded,int,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].goals_scored,int,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].ict_index,str,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].influence,str,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].minutes,int,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].own_goals,int,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].penalties_missed,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].penalties_saved,int,OBSERVED_IN_RAW_PAYLOAD,Goalkeeping,Goalkeeping,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].recoveries,int,OBSERVED_IN_RAW_PAYLOAD,Possession & Ball Security,Possession / security,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].red_cards,int,OBSERVED_IN_RAW_PAYLOAD,Discipline,Cards / fouls,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history_past[].saves,int,OBSERVED_IN_RAW_PAYLOAD,Goalkeeping,Goalkeeping,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
