field_name,source_surface,resource,grain,field_type,semantic_status,relationship_kind,identity_contract,source_identity_required,player_attachment_status,fixture_attachment_status,team_attachment_status,matrix_attachment_status,coverage_player_status,coverage_fixture_status,coverage_club_status,attachment_basis,provenance_requirement,player_reason_code,player_evidence_semantic,player_evidence_source,fixture_reason_code,fixture_evidence_semantic,fixture_evidence_source,team_reason_code,team_evidence_semantic,team_evidence_source
metersCoveredJoggingKm,FRL_LOCAL_CSV,player_match,player_match,unknown,UNCATALOGUED,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.
metersCoveredRunningKm,FRL_LOCAL_CSV,player_match,player_match,unknown,UNCATALOGUED,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.
metersCoveredSprintingKm,FRL_LOCAL_CSV,player_match,player_match,unknown,UNCATALOGUED,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.
metersCoveredWalkingKm,FRL_LOCAL_CSV,player_match,player_match,unknown,UNCATALOGUED,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.
midfielderGoals,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
minutesPlayed,FRL_LOCAL_CSV,player_match,player_match,unknown,exposed,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,exposed,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: Player-match observations require verified player and fixture identity.
nationality,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.
note,local_json,raw_upstream,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
oboxBlocked,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.
oboxTarget,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.
offsides,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.
offtargetAttAssist,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
onLoan,FRL_LOCAL_CSV,squad,squad,unknown,exposed,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
onTargetScoringAttempt,FRL_LOCAL_CSV,player_match,player_match,unknown,UNCATALOGUED,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.
ontargetAttAssist,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
ontargetScoringAtt,FRL_LOCAL_CSV,team_match,team_match,unknown,exposed,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,exposed,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,exposed,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
openPlayPass,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
openPlayPasses,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.
opponent,FRL_LOCAL_CSV,team_match,team_match,unknown,exposed,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,exposed,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,exposed,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
opponent_id,FRL_LOCAL_CSV,team_match,team_match,unknown,exposed,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,exposed,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,exposed,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
otherGoals,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.
outfielderBlock,FRL_LOCAL_CSV,player_match,player_match,unknown,UNCATALOGUED,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.
overrun,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
overruns,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.
ownGoalScored,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.
ownGoals,FRL_LOCAL_CSV,player_match,player_match,unknown,exposed,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
passesLeft,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
passesRight,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
penAreaEntries,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
penGoalsConceded,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
penaltiesConceded,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.
penaltiesFaced,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.
penaltiesSaved,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.
