field_name,source_surface,resource,grain,field_type,semantic_status,relationship_kind,identity_contract,source_identity_required,player_attachment_status,fixture_attachment_status,team_attachment_status,matrix_attachment_status,coverage_player_status,coverage_fixture_status,coverage_club_status,attachment_basis,provenance_requirement,target_entity,route_family,route_evidence_status,route_propagation_status,player_route_verification,player_route_evidence_basis,fixture_route_verification,fixture_route_evidence_basis,team_route_verification,team_route_evidence_basis,verification_status,route_evidence_basis
interceptionsInBox,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,FIXTURE_CONTEXT_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
interceptionsInBox,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_TEAM_SEASON_TO_SOURCE_TEAM,EXPLICIT_TEAM_CONTRACT_REQUIRES_ROW_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
isoCode,FRL_LOCAL_CSV,squad,squad,unknown,exposed,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,NOT_APPLICABLE,grain/contract not fixture-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad
isoCode,FRL_LOCAL_CSV,squad,squad,unknown,exposed,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,NOT_APPLICABLE,grain/contract not fixture-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad
isoCode,FRL_LOCAL_CSV,squad,squad,unknown,exposed,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,TEAM,TEAM_SEASON_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,NOT_APPLICABLE,grain/contract not fixture-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad
joinDate,FRL_LOCAL_CSV,squad,squad,unknown,exposed,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,NOT_APPLICABLE,grain/contract not fixture-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad
joinDate,FRL_LOCAL_CSV,squad,squad,unknown,exposed,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,NOT_APPLICABLE,grain/contract not fixture-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad
joinDate,FRL_LOCAL_CSV,squad,squad,unknown,exposed,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,TEAM,TEAM_SEASON_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,NOT_APPLICABLE,grain/contract not fixture-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad
keeperGoals,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
keeperGoals,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,FIXTURE_CONTEXT_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
keeperGoals,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_TEAM_SEASON_TO_SOURCE_TEAM,EXPLICIT_TEAM_CONTRACT_REQUIRES_ROW_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
keeperThrows,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
keeperThrows,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,FIXTURE_CONTEXT_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
keeperThrows,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_TEAM_SEASON_TO_SOURCE_TEAM,EXPLICIT_TEAM_CONTRACT_REQUIRES_ROW_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
keyPass,FRL_LOCAL_CSV,player_match,player_match,unknown,exposed,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,PLAYER_IDENTITY_TO_PLAYER_MATCH,PLAYER_MATCH_CONTRACT_REQUIRES_OBSERVATION_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,ROUTE_EVIDENCE_PRESENT,player_identity_to_player_match_observations + player-match adapter,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match,NOT_APPLICABLE,grain/contract not team-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match
keyPass,FRL_LOCAL_CSV,player_match,player_match,unknown,exposed,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,FIXTURE_CONTEXT_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,ROUTE_EVIDENCE_PRESENT,player_identity_to_player_match_observations + player-match adapter,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match,NOT_APPLICABLE,grain/contract not team-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match
keyPass,FRL_LOCAL_CSV,player_match,player_match,unknown,exposed,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,ROUTE_EVIDENCE_PRESENT,player_identity_to_player_match_observations + player-match adapter,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match,NOT_APPLICABLE,grain/contract not team-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match
kickoff,FRL_LOCAL_CSV,team_match,team_match,unknown,exposed,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
kickoff,FRL_LOCAL_CSV,team_match,team_match,unknown,exposed,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,FIXTURE_CONTEXT_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
kickoff,FRL_LOCAL_CSV,team_match,team_match,unknown,exposed,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_TEAM_SEASON_TO_SOURCE_TEAM,EXPLICIT_TEAM_CONTRACT_REQUIRES_ROW_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
lastManTackle,FRL_LOCAL_CSV,player_match,player_match,unknown,UNCATALOGUED,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,PLAYER_IDENTITY_TO_PLAYER_MATCH,PLAYER_MATCH_CONTRACT_REQUIRES_OBSERVATION_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,ROUTE_EVIDENCE_PRESENT,player_identity_to_player_match_observations + player-match adapter,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match,NOT_APPLICABLE,grain/contract not team-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match
lastManTackle,FRL_LOCAL_CSV,player_match,player_match,unknown,UNCATALOGUED,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,FIXTURE_CONTEXT_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,ROUTE_EVIDENCE_PRESENT,player_identity_to_player_match_observations + player-match adapter,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match,NOT_APPLICABLE,grain/contract not team-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match
lastManTackle,FRL_LOCAL_CSV,player_match,player_match,unknown,UNCATALOGUED,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,ROUTE_EVIDENCE_PRESENT,player_identity_to_player_match_observations + player-match adapter,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match,NOT_APPLICABLE,grain/contract not team-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match
lastName,FRL_LOCAL_CSV,squad,squad,unknown,retained,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,NOT_APPLICABLE,grain/contract not fixture-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad
lastName,FRL_LOCAL_CSV,squad,squad,unknown,retained,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,NOT_APPLICABLE,grain/contract not fixture-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad
lastName,FRL_LOCAL_CSV,squad,squad,unknown,retained,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,TEAM,TEAM_SEASON_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,NOT_APPLICABLE,grain/contract not fixture-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=squad
leftsidePass,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
leftsidePass,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,FIXTURE_CONTEXT_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
leftsidePass,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_TEAM_SEASON_TO_SOURCE_TEAM,EXPLICIT_TEAM_CONTRACT_REQUIRES_ROW_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
longPassOwnToOpp,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
longPassOwnToOpp,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,FIXTURE_CONTEXT_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
longPassOwnToOpp,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_TEAM_SEASON_TO_SOURCE_TEAM,EXPLICIT_TEAM_CONTRACT_REQUIRES_ROW_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
longPassOwnToOppSuccess,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
longPassOwnToOppSuccess,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,FIXTURE_CONTEXT_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
longPassOwnToOppSuccess,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_TEAM_SEASON_TO_SOURCE_TEAM,EXPLICIT_TEAM_CONTRACT_REQUIRES_ROW_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
lostCorners,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
lostCorners,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,FIXTURE_CONTEXT_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
lostCorners,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_TEAM_SEASON_TO_SOURCE_TEAM,EXPLICIT_TEAM_CONTRACT_REQUIRES_ROW_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,NOT_APPLICABLE,grain/contract not player-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match,ROUTE_EVIDENCE_PRESENT,canonical_team_season_to_source_team + team-season registry,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=team_match
matchId,FRL_LOCAL_CSV,player_match,player_match,unknown,exposed,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,PLAYER_IDENTITY_TO_PLAYER_MATCH,PLAYER_MATCH_CONTRACT_REQUIRES_OBSERVATION_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,ROUTE_EVIDENCE_PRESENT,player_identity_to_player_match_observations + player-match adapter,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match,NOT_APPLICABLE,grain/contract not team-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match
matchId,FRL_LOCAL_CSV,player_match,player_match,unknown,exposed,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,FIXTURE_CONTEXT_INHERITANCE,GRAIN_COMPATIBLE_NO_EXPLICIT_CONTRACT,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,ROUTE_EVIDENCE_PRESENT,player_identity_to_player_match_observations + player-match adapter,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match,NOT_APPLICABLE,grain/contract not team-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match
matchId,FRL_LOCAL_CSV,player_match,player_match,unknown,exposed,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,ROUTE_EVIDENCE_PRESENT,player_identity_to_player_match_observations + player-match adapter,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match,NOT_APPLICABLE,grain/contract not team-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match
metersCoveredHighSpeedRunningKm,FRL_LOCAL_CSV,player_match,player_match,unknown,UNCATALOGUED,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,PLAYER_IDENTITY_TO_PLAYER_MATCH,PLAYER_MATCH_CONTRACT_REQUIRES_OBSERVATION_CHECK,CONTRACT_ROUTE_PRESENT_REQUIRES_EVIDENCE_CHECK,ROUTE_EVIDENCE_PRESENT,player_identity_to_player_match_observations + player-match adapter,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match,NOT_APPLICABLE,grain/contract not team-compatible,GRAIN_ROUTE_EVIDENCE_REQUIRED,grain=player_match
