season,source_player_id,team_name,display_name,first_name,last_name,nationality,nationality_code,birth_date,birth_country,preferred_foot,height_cm,weight_kg,shirt_number,join_date,on_loan,source_file
2022-23,487053,Spurs,Destiny Udogie,Destiny,Udogie,Italy,IT,2002-11-28,Italy,Left,186.0,67.0,,2022-08-16,True,Spurs_6/squad/2022-23_squad.csv
2022-23,487117,Brighton,Evan Ferguson,Evan,Ferguson,Ireland,IE,2004-10-19,,,183.0,78.0,28.0,2021-08-23,False,Brighton_36/squad/2022-23_squad.csv
2022-23,487818,Palace,Joe Whitworth,Joe,Whitworth,England,GB-ENG,2004-02-29,England,,,,41.0,2022-07-15,False,Palace_31/squad/2022-23_squad.csv
2022-23,487837,West Ham,Divin Mubama,Divin,Mubama,England,GB-ENG,2004-10-25,England,,,,45.0,2022-08-24,False,West_Ham_21/squad/2022-23_squad.csv
2022-23,487838,Chelsea,Lewis Hall,Lewis,Hall,England,GB-ENG,2004-09-08,England,,179.0,73.0,67.0,2021-12-21,False,Chelsea_8/squad/2022-23_squad.csv
2022-23,488181,Leeds,Charlie Allen,Charlie,Allen,Northern Ireland,GB-NIR,2003-11-22,,,,,51.0,2022-11-08,False,Leeds_2/squad/2022-23_squad.csv
2022-23,488404,Man Utd,Facundo Pellistri,Facundo,Pellistri,Uruguay,UY,2001-12-20,Uruguay,Right,175.0,69.0,28.0,2020-10-05,False,Man_Utd_1/squad/2022-23_squad.csv
2022-23,489580,Liverpool,Calvin Ramsay,Calvin,Ramsay,Scotland,GB-SCT,2003-07-31,,Right,177.0,68.0,22.0,2022-06-19,False,Liverpool_14/squad/2022-23_squad.csv
2022-23,489855,Man Utd,Isak Hansen-Aaröen,Isak,Hansen-Aaröen,Norway,NO,2004-08-22,Norway,,,,68.0,2022-07-30,False,Man_Utd_1/squad/2022-23_squad.csv
2022-23,489870,Arsenal,Catalin Cîrjan,Catalin,Cîrjan,Romania,RO,2002-12-01,,Right,174.0,60.0,44.0,2022-09-08,False,Arsenal_3/squad/2022-23_squad.csv
2022-23,490094,Villa,Tim Iroegbunam,Tim,Iroegbunam,England,GB-ENG,2003-06-30,,,,,47.0,2021-12-04,False,Villa_7/squad/2022-23_squad.csv
2022-23,490132,Man Utd,Noam Emeran,Noam,Emeran,France,FR,2002-09-24,France,,,,57.0,2022-12-04,False,Man_Utd_1/squad/2022-23_squad.csv
2022-23,490142,West Ham,Freddie Potts,Freddie,Potts,England,GB-ENG,2003-09-12,,,,,62.0,2021-12-08,False,West_Ham_21/squad/2022-23_squad.csv
2022-23,490145,Spurs,Dane Scarlett,Dane,Scarlett,England,GB-ENG,2004-03-24,England,Right,180.0,76.0,44.0,2020-08-21,False,Spurs_6/squad/2022-23_squad.csv
2022-23,490146,Fulham,Jay Stansfield,Jay,Stansfield,England,GB-ENG,2002-11-24,,,,,65.0,2020-01-03,False,Fulham_54/squad/2022-23_squad.csv
2022-23,490503,Southampton,Samuel Edozie,Samuel,Edozie,England,GB-ENG,2003-01-28,,,,,23,2022-09-01,False,Southampton_20/squad/2022-23_squad.csv
2022-23,490721,Wolves,Hugo Bueno,Hugo,Bueno,Spain,ES,2002-09-18,Spain,Left,180.0,73.0,64.0,2021-01-29,False,Wolves_39/squad/2022-23_squad.csv
2022-23,491008,Leeds,Diogo Monteiro,Diogo,Pinheiro Monteiro,Portugal,PT,2005-01-28,Portugal,,184.0,75.0,34.0,2023-02-11,False,Leeds_2/squad/2022-23_squad.csv
2022-23,491250,Palace,Seán Grehan,Seán,Grehan,Ireland,IE,2004-01-08,,,,,,2022-12-01,False,Palace_31/squad/2022-23_squad.csv
2022-23,491559,Everton,Isaac Price,Isaac,Price,Northern Ireland,GB-NIR,2003-09-26,England,,,,60.0,2021-04-11,False,Everton_11/squad/2022-23_squad.csv
2022-23,491598,Brighton,Cameron Peupion,Cameron,Peupion,Australia,AU,2002-09-23,,,175.0,76.0,51.0,2022-08-23,False,Brighton_36/squad/2022-23_squad.csv
2022-23,491785,Chelsea,Harvey Vale,Harvey,Vale,England,GB-ENG,2003-09-11,England,,181.0,73.0,39.0,2020-08-28,False,Chelsea_8/squad/2022-23_squad.csv
2022-23,491970,Liverpool,Bobby Clark,Bobby,Clark,England,GB-ENG,2005-02-07,,,178.0,,42.0,2022-07-11,False,Liverpool_14/squad/2022-23_squad.csv
2022-23,492373,Leeds,Charlie Cresswell,Charlie,Cresswell,England,GB-ENG,2002-08-17,England,,,,35.0,2020-09-15,False,Leeds_2/squad/2022-23_squad.csv
2022-23,492776,Wolves,Dexter Lembikisa,Dexter,Lembikisa,Jamaica,JM,2003-11-04,England,Right,180.0,68.0,81.0,2022-01-01,False,Wolves_39/squad/2022-23_squad.csv
2022-23,492777,Liverpool,Conor Bradley,Conor,Bradley,Northern Ireland,GB-NIR,2003-07-09,Northern Ireland,,180.0,64.0,84.0,2021-07-22,False,Liverpool_14/squad/2022-23_squad.csv
2022-23,492779,Spurs,Yago Alonso,Yago,de Santiago Alonso,Spain,ES,2003-04-15,Spain,,,,58.0,2022-12-08,False,Spurs_6/squad/2022-23_squad.csv
2022-23,492859,Leeds,Wilfried Gnonto,Wilfried,Gnonto,Italy,IT,2003-11-05,Italy,Right,172.0,65.0,29.0,2022-09-01,False,Leeds_2/squad/2022-23_squad.csv
2022-23,493105,Man Utd,Alejandro Garnacho,Alejandro,Garnacho,Argentina,AR,2004-07-01,Spain,Right,180.0,80.0,49.0,2022-04-15,False,Man_Utd_1/squad/2022-23_squad.csv
2022-23,493250,Man Utd,Amad Diallo,Amad,Diallo,Cote d’Ivoire,CI,2002-07-11,Côte d'Ivoire,Left,173.0,72.0,16.0,2021-01-07,False,Man_Utd_1/squad/2022-23_squad.csv
2022-23,494541,Southampton,Kamari Doyle,Kamari,Doyle,England,GB-ENG,2005-08-01,,,,,65,2023-02-28,False,Southampton_20/squad/2022-23_squad.csv
2022-23,494543,Southampton,Dominic Ballard,Dominic,Ballard,England,GB-ENG,2005-04-01,England,,,,53,2022-08-22,False,Southampton_20/squad/2022-23_squad.csv
2022-23,495542,Everton,Niels Nkounkou,Niels,Nkounkou,France,FR,2000-11-01,France,Left,180.0,78.0,18.0,2020-07-27,False,Everton_11/squad/2022-23_squad.csv
2022-23,496179,Spurs,Alfie Devine,Alfie,Devine,England,GB-ENG,2004-08-01,England,,179.0,75.0,45.0,2020-08-21,False,Spurs_6/squad/2022-23_squad.csv
2022-23,496208,Liverpool,Ben Doak,Ben,Doak,Scotland,GB-SCT,2005-11-11,,,,,50.0,2022-11-08,False,Liverpool_14/squad/2022-23_squad.csv
2022-23,496228,Leeds,Sonny Perkins,Sonny,Perkins,England,GB-ENG,2004-02-10,England,,178.0,,16.0,2022-11-08,False,Leeds_2/squad/2022-23_squad.csv
2022-23,496683,Bournemouth,Max Kinsey-Wellings,Max,Kinsey-Wellings,England,GB-ENG,2005-02-02,,,,,53.0,2023-02-03,False,Bournemouth_91/squad/2022-23_squad.csv
2022-23,499169,Arsenal,Myles Lewis-Skelly,Myles,Lewis-Skelly,England,GB-ENG,2006-09-26,,,,,81.0,2022-12-04,False,Arsenal_3/squad/2022-23_squad.csv
2022-23,499175,Arsenal,Ethan Nwaneri,Ethan,Nwaneri,England,GB-ENG,2007-03-21,England,Left,165.0,,83.0,2022-09-17,False,Arsenal_3/squad/2022-23_squad.csv
2022-23,499724,Southampton,Samuel Amo-Ameyaw,Samuel,Amo-Ameyaw,England,GB-ENG,2006-07-18,England,,,,75,2023-05-27,False,Southampton_20/squad/2022-23_squad.csv
2022-23,501284,Brentford,Michael Olakigbe,Michael,Olakigbe,England,GB-ENG,2004-04-25,,,,,,2023-03-31,False,Brentford_94/squad/2022-23_squad.csv
2022-23,501468,Palace,Tayo Adaramola,Tayo,Adaramola,Ireland,IE,2003-11-14,,,,,38.0,2022-02-04,False,Palace_31/squad/2022-23_squad.csv
2022-23,501770,Leicester,Ben Nelson,Ben,Nelson,England,GB-ENG,2004-03-18,England,,,,45.0,2020-12-02,False,Leicester_13/squad/2022-23_squad.csv
2022-23,502601,Arsenal,Khayon Edwards,Khayon,Edwards,England,GB-ENG,2003-09-12,England,Right,180.0,,47.0,2022-10-12,False,Arsenal_3/squad/2022-23_squad.csv
2022-23,502697,Southampton,Carlos Alcaraz,Carlos,Alcaraz,Argentina,AR,2002-11-30,Argentina,Right,176.0,68.0,26,2023-01-12,False,Southampton_20/squad/2022-23_squad.csv
2022-23,503300,Brentford,Matthew Cox,Matthew,Cox,England,GB-ENG,2003-05-02,,,182.0,64.0,34.0,2021-10-26,False,Brentford_94/squad/2022-23_squad.csv
2022-23,503301,Chelsea,Omari Hutchinson,Omari,Hutchinson,Jamaica,JM,2003-10-29,England,Left,174.0,65.0,56.0,2022-10-28,False,Chelsea_8/squad/2022-23_squad.csv
2022-23,504598,Man Utd,Daniel Gore,Daniel,Gore,England,GB-ENG,2004-09-26,England,,,,71.0,2022-12-04,False,Man_Utd_1/squad/2022-23_squad.csv
2022-23,504751,Arsenal,Mauro Bandeira,Mauro,Bandeira,Portugal,PT,2004-04-19,,Right,178.0,,41.0,2023-03-08,False,Arsenal_3/squad/2022-23_squad.csv
2022-23,504783,Southampton,Kamaldeen Sulemana,Kamaldeen,Sulemana,Ghana,GH,2002-02-15,Ghana,Right,175.0,70.0,20,2023-01-31,False,Southampton_20/squad/2022-23_squad.csv
2022-23,505187,Chelsea,Cesare Casadei,Cesare,Casadei,Italy,IT,2003-01-10,Italy,,186.0,,,2022-12-05,False,Chelsea_8/squad/2022-23_squad.csv
2022-23,505239,Spurs,Maksim Paskotsi,Maksim,Paskotsi,Estonia,EE,2003-01-19,Estonia,Right,,,48.0,2021-07-16,False,Spurs_6/squad/2022-23_squad.csv
2022-23,508395,Brentford,Yehor Yarmolyuk,Yehor,Yarmolyuk,Ukraine,UA,2004-03-01,,Both,180.0,72.0,,2022-10-28,False,Brentford_94/squad/2022-23_squad.csv
2022-23,509416,Brighton,Yasin Ayari,Yasin,Ayari,Sweden,SE,2003-10-06,Sweden,,172.0,69.0,26.0,2023-01-30,False,Brighton_36/squad/2022-23_squad.csv
2022-23,510328,Everton,Stanley Mills,Stanley,Mills,England,GB-ENG,2003-10-25,England,,,,56.0,2022-07-11,False,Everton_11/squad/2022-23_squad.csv
2022-23,510362,Wolves,Toti,Tote António,Gomes,Portugal,PT,1999-01-16,Guinea-Bissau,,187.0,72.0,24.0,2022-01-14,False,Wolves_39/squad/2022-23_squad.csv
2022-23,510363,Wolves,Chiquinho,Francisco Jorge,Tomás Oliveira,Portugal,PT,2000-02-05,Portugal,,179.0,73.0,20.0,2022-01-17,False,Wolves_39/squad/2022-23_squad.csv
2022-23,511504,Fulham,Kristian Sekularac,Kristian,Sekularac,Switzerland,CH,2003-12-07,Switzerland,,,,45.0,2022-08-22,False,Fulham_54/squad/2022-23_squad.csv
2022-23,511842,Leeds,Dani van den Heuvel,Dani,van den Heuvel,Netherlands,NL,2003-05-28,Netherlands,Right,,,40.0,2023-01-27,False,Leeds_2/squad/2022-23_squad.csv
2022-23,512462,Palace,Jake O'Brien,Jake,O'Brien,Ireland,IE,2001-05-15,Republic of Ireland,,,,32.0,2022-07-08,False,Palace_31/squad/2022-23_squad.csv
2022-23,512733,Leeds,Amari Miller,Amari,Miller,England,GB-ENG,2002-11-04,England,Left,174.0,,27.0,2022-11-08,False,Leeds_2/squad/2022-23_squad.csv
2022-23,513046,Forest,Danilo,Danilo,dos Santos de Oliveira,Brazil,BR,2001-04-29,Brazil,,176.0,69.0,28.0,2023-01-16,False,Forest_17/squad/2022-23_squad.csv
2022-23,513058,West Ham,Michael Forbes,Michael,Forbes,Northern Ireland,GB-NIR,2004-04-29,Northern Ireland,,,,65.0,2022-11-01,False,West_Ham_21/squad/2022-23_squad.csv
2022-23,513418,Brentford,Kevin Schade,Kevin,Schade,Germany,DE,2001-11-27,Germany,Right,183.0,74.0,9.0,2023-01-04,True,Brentford_94/squad/2022-23_squad.csv
2022-23,513588,Spurs,Jamie Donley,Jamie,Donley,England,GB-ENG,2005-01-03,,,,,63.0,2022-12-08,False,Spurs_6/squad/2022-23_squad.csv
2022-23,513834,Brighton,Andy Moran,Andy,Moran,Ireland,IE,2003-10-15,,,177.0,73.0,49.0,2021-08-23,False,Brighton_36/squad/2022-23_squad.csv
2022-23,513845,Leeds,Harry Christy,Harry,Christy,England,GB-ENG,2003-10-31,England,,,,55.0,2022-07-09,False,Leeds_2/squad/2022-23_squad.csv
2022-23,513852,Leeds,Kris Moore,Kris,Moore,England,GB-ENG,2003-11-13,,,,,52.0,2022-11-08,False,Leeds_2/squad/2022-23_squad.csv
2022-23,514280,Chelsea,Alfie Gilchrist,Alfie,Gilchrist,England,GB-ENG,2003-11-28,,,183.0,,46.0,2022-12-05,False,Chelsea_8/squad/2022-23_squad.csv
2022-23,514284,Leicester,Joe Wormleighton,Joe,Wormleighton,England,GB-ENG,2003-12-30,England,,,,60.0,2022-07-08,False,Leicester_13/squad/2022-23_squad.csv
2022-23,514287,Villa,Sil Swinkels,Sil,Swinkels,Netherlands,NL,2004-01-06,,,190.0,,50.0,2021-01-07,False,Villa_7/squad/2022-23_squad.csv
2022-23,514315,Arsenal,Lino Sousa,Lino,Sousa,England,GB-ENG,2005-01-19,,Left,185.0,,96.0,2022-07-01,False,Arsenal_3/squad/2022-23_squad.csv
2022-23,514356,Southampton,Roméo Lavia,Roméo,Lavia,Belgium,BE,2004-01-06,Belgium,,181.0,,45,2022-07-06,False,Southampton_20/squad/2022-23_squad.csv
2022-23,515023,Fulham,Matthew Dibley-Dias,Matthew,Dibley-Dias,England,GB-ENG,2003-10-29,New Zealand,,,,49.0,2023-05-07,False,Fulham_54/squad/2022-23_squad.csv
2022-23,515024,Fulham,Luke Harris,Luke,Harris,Wales,GB-WLS,2005-03-04,England,Right,177.0,,38.0,2022-08-05,False,Fulham_54/squad/2022-23_squad.csv
2022-23,515481,Liverpool,Melkamu Frauendorf,Melkamu,Frauendorf,Germany,DE,2004-01-12,Ethiopia,Right,,,94.0,2022-01-09,False,Liverpool_14/squad/2022-23_squad.csv
2022-23,515496,Palace,Owen Goodman,Owen,Goodman,England,GB-ENG,2003-11-27,England,,,,63.0,2022-07-01,False,Palace_31/squad/2022-23_squad.csv
2022-23,515500,Man Utd,Rhys Bennett,Rhys,Bennett,England,GB-ENG,2003-10-30,England,Right,,,66.0,2022-12-04,False,Man_Utd_1/squad/2022-23_squad.csv
2022-23,515501,Man Utd,Álvaro Fernández,Álvaro,Fernández,Spain,ES,2003-03-23,Spain,Left,186.0,,74.0,2022-04-27,False,Man_Utd_1/squad/2022-23_squad.csv
2022-23,515503,Palace,Jack Wells-Morrison,Jack,Wells-Morrison,England,GB-ENG,2004-02-18,,,,,47.0,2022-01-07,False,Palace_31/squad/2022-23_squad.csv
2022-23,515504,Man Utd,Joe Hugill,Joe,Hugill,England,GB-ENG,2003-10-19,England,,,,52.0,2021-07-17,False,Man_Utd_1/squad/2022-23_squad.csv
2022-23,515571,Southampton,Juan Larios,Juan,Larios López,Spain,ES,2004-01-12,Spain,,,,28,2022-09-01,False,Southampton_20/squad/2022-23_squad.csv
2022-23,515599,Villa,Tommi O'Reilly,Tommi,O'Reilly,England,GB-ENG,2003-12-15,,,,,58.0,2022-02-25,False,Villa_7/squad/2022-23_squad.csv
2022-23,516159,Villa,Oliwier Zych,Oliwier,Zych,Poland,PL,2004-06-28,,,193.0,,48.0,2021-01-07,False,Villa_7/squad/2022-23_squad.csv
2022-23,516211,Brighton,Abdallah Sima,Abdallah,Sima,Senegal,SN,2001-06-17,Senegal,Right,188.0,79.0,,2021-08-30,False,Brighton_36/squad/2022-23_squad.csv
2022-23,516874,Arsenal,Charles Sagoe Junior,Charles,Sagoe Junior,England,GB-ENG,2004-07-24,Ghana,,,,71.0,2022-12-04,False,Arsenal_3/squad/2022-23_squad.csv
2022-23,516895,Man Utd,Kobbie Mainoo,Kobbie,Mainoo,England,GB-ENG,2005-04-19,,Right,175.0,,73.0,2022-10-15,False,Man_Utd_1/squad/2022-23_squad.csv
2022-23,518199,Liverpool,Fabian Mrozek,Fabian,Mrozek,Poland,PL,2003-09-28,Poland,,,,96.0,2022-07-11,False,Liverpool_14/squad/2022-23_squad.csv
2022-23,518427,West Ham,Regan Clayton,Regan,Clayton,England,GB-ENG,2004-11-11,England,,,,71.0,2022-09-07,False,West_Ham_21/squad/2022-23_squad.csv
2022-23,518438,West Ham,Kaelan Casey,Kaelan,Casey,England,GB-ENG,2004-10-28,England,,,,70.0,2022-11-01,False,West_Ham_21/squad/2022-23_squad.csv
2022-23,518442,West Ham,Lewis Orford,Lewis,Orford,England,GB-ENG,2006-02-18,,,,,,2022-11-01,False,West_Ham_21/squad/2022-23_squad.csv
2022-23,518467,Man Utd,Marc Jurado,Marc,Jurado,Spain,ES,2004-04-13,Spain,Right,178.0,,63.0,2022-12-04,False,Man_Utd_1/squad/2022-23_squad.csv
2022-23,518612,West Ham,Luizão,Luiz Gustavo,Oliveira da Silva,Brazil,BR,2002-03-08,Brazil,Left,187.0,72.0,37.0,2023-01-01,False,West_Ham_21/squad/2022-23_squad.csv
2022-23,519223,Leicester,Sammy Braybrooke,Sammy,Braybrooke,England,GB-ENG,2004-03-12,,,,,44.0,2022-01-07,False,Leicester_13/squad/2022-23_squad.csv
2022-23,519321,Spurs,Alfie Dorrington,Alfie,Dorrington,England,GB-ENG,2005-04-20,,,,,65.0,2022-12-08,False,Spurs_6/squad/2022-23_squad.csv
2022-23,519324,Arsenal,Amario Cozier-Duberry,Amario,Cozier-Duberry,England,GB-ENG,2005-05-29,England,Left,,,85.0,2022-09-08,False,Arsenal_3/squad/2022-23_squad.csv
2022-23,519327,Spurs,George Abbott,George,Abbott,England,GB-ENG,2005-08-17,,,,,77.0,2023-04-14,False,Spurs_6/squad/2022-23_squad.csv
2022-23,520295,Chelsea,David Datro Fofana,David Datro,Fofana,Cote d’Ivoire,CI,2002-12-22,Côte d'Ivoire,,181.0,82.0,27.0,2023-01-01,False,Chelsea_8/squad/2022-23_squad.csv
2022-23,523931,Spurs,Joshua Keeley,Joshua,Keeley,Ireland,IE,2003-05-17,Republic of Ireland,,,,54.0,2022-07-01,False,Spurs_6/squad/2022-23_squad.csv
2022-23,524112,Brighton,Jack Hinchy,Jack,Hinchy,England,GB-ENG,2003-01-30,,,180.0,70.0,53.0,2022-08-23,False,Brighton_36/squad/2022-23_squad.csv
2022-23,530318,Palace,Kaden Rodney,Kaden,Rodney,England,GB-ENG,2004-10-07,,Right,,,78.0,2022-07-08,False,Palace_31/squad/2022-23_squad.csv
2022-23,531363,Wolves,Nathan Fraser,Nathan,Fraser,Ireland,IE,2005-02-22,England,,,,63.0,2022-11-05,False,Wolves_39/squad/2022-23_squad.csv
2022-23,531375,Man Utd,Maximillian Oyedele,Maximillian,Oyedele,England,GB-ENG,2004-11-07,England,,,,74.0,2022-12-04,False,Man_Utd_1/squad/2022-23_squad.csv
2022-23,531989,Palace,David Ozoh,David,Ozoh,England,GB-ENG,2005-05-06,,,,,77.0,2022-07-11,False,Palace_31/squad/2022-23_squad.csv
2022-23,532135,Palace,Killian Phillips,Killian,Phillips,Ireland,IE,2002-03-30,,,,,34.0,2022-07-01,False,Palace_31/squad/2022-23_squad.csv
2022-23,532529,Brighton,Jack Hinshelwood,Jack,Hinshelwood,England,GB-ENG,2005-04-11,,,,,71.0,2022-12-30,False,Brighton_36/squad/2022-23_squad.csv
2022-23,532534,Leicester,William Alves,William,Alves,England,GB-ENG,2005-05-04,,,,,77.0,2022-01-07,False,Leicester_13/squad/2022-23_squad.csv
2022-23,532605,Chelsea,Andrey Santos,Andrey,Nascimento dos Santos,Brazil,BR,2004-05-03,Brazil,,180.0,75.0,,2023-01-07,False,Chelsea_8/squad/2022-23_squad.csv
2022-23,533463,Bournemouth,Dango Ouattara,Dango,Ouattara,Burkina Faso,BF,2002-02-11,Burkina Faso,,177.0,71.0,11.0,2023-01-19,False,Bournemouth_91/squad/2022-23_squad.csv
2022-23,534392,Chelsea,Mason Burstow,Mason,Burstow,England,GB-ENG,2003-08-04,,,188.0,79.0,,2022-12-05,False,Chelsea_8/squad/2022-23_squad.csv
2022-23,534836,Villa,Travis Patterson,Travis,Patterson,England,GB-ENG,2005-10-06,England,,,,66.0,2023-04-14,False,Villa_7/squad/2022-23_squad.csv
2022-23,535262,Arsenal,Reuell Walters,Reuell,Walters,England,GB-ENG,2004-12-16,England,,183.0,,97.0,2022-07-01,False,Arsenal_3/squad/2022-23_squad.csv
2022-23,535264,Arsenal,Bradley Ibrahim,Bradley,Ibrahim,England,GB-ENG,2004-10-21,England,,,,89.0,2022-10-12,False,Arsenal_3/squad/2022-23_squad.csv
2022-23,535818,Brighton,Simon Adingra,Simon,Adingra,Cote d’Ivoire,CI,2002-01-01,,Left,175.0,68.0,11.0,2022-06-24,False,Brighton_36/squad/2022-23_squad.csv
2022-23,535928,Liverpool,Stefan Bajcetic,Stefan,Bajcetic,Spain,ES,2004-10-22,Spain,,185.0,77.0,43.0,2022-07-11,False,Liverpool_14/squad/2022-23_squad.csv
2022-23,536109,West Ham,Oliver Scarles,Oliver,Scarles,England,GB-ENG,2005-12-12,,,,,68.0,2022-10-01,False,West_Ham_21/squad/2022-23_squad.csv
2022-23,536238,Everton,Ishé Samuels-Smith,Ishé,Samuels-Smith,England,GB-ENG,2006-06-05,England,,,,59.0,2022-11-07,False,Everton_11/squad/2022-23_squad.csv
2022-23,536677,Forest,Detlef Esapa Osong,Detlef Esapa,Osong,England,GB-ENG,2004-09-21,England,,,,49.0,2023-01-06,False,Forest_17/squad/2022-23_squad.csv
2022-23,536916,Brighton,Facundo Buonanotte,Facundo,Buonanotte,Argentina,AR,2004-12-23,Argentina,Left,174.0,66.0,40.0,2023-01-01,False,Brighton_36/squad/2022-23_squad.csv
2022-23,537403,Villa,Kadan Young,Kadan,Young,England,GB-ENG,2006-01-19,,,176.0,,72.0,2022-12-10,False,Villa_7/squad/2022-23_squad.csv
2022-23,538441,Palace,Adler Nascimento,Adler Bruno,Sá Nogueira de Nascimento,Portugal,PT,2004-11-25,Portugal,,,,76.0,2022-11-08,False,Palace_31/squad/2022-23_squad.csv
2022-23,547379,Leeds,James Debayo,James,Debayo,England,GB-ENG,2005-07-11,,,,,56.0,2022-11-08,False,Leeds_2/squad/2022-23_squad.csv
2022-23,547673,Fulham,Charlie Robinson,Charlie,Robinson,England,GB-ENG,2004-09-19,England,,,,42.0,2022-08-22,False,Fulham_54/squad/2022-23_squad.csv
2022-23,547701,Leeds,Archie Gray,Archie,Gray,England,GB-ENG,2006-03-12,,,,,63.0,2021-12-01,False,Leeds_2/squad/2022-23_squad.csv
2022-23,547719,Newcastle,Lewis Miley,Lewis,Miley,England,GB-ENG,2006-05-01,England,,,,81.0,2023-02-01,False,Newcastle_4/squad/2022-23_squad.csv
2022-23,549067,Forest,Zach Abbott,Zach,Abbott,England,GB-ENG,2006-05-13,England,,,,46.0,2022-08-22,False,Forest_17/squad/2022-23_squad.csv
2022-23,549793,Spurs,Charlie Sayers,Charlie,Sayers,England,GB-ENG,2004-03-29,England,,,,3.0,2022-07-01,False,Spurs_6/squad/2022-23_squad.csv
2022-23,550596,Bournemouth,Dominic Sadi,Dominic,Sadi,England,GB-ENG,2003-09-02,England,,174.0,65.0,49.0,2022-08-22,False,Bournemouth_91/squad/2022-23_squad.csv
2022-23,552427,Spurs,Will Lankshear,Will,Lankshear,England,GB-ENG,2005-04-20,,,,,62.0,2022-12-08,False,Spurs_6/squad/2022-23_squad.csv
2022-23,556370,Bournemouth,Ferdinand Okoh,Ferdinand,Okoh,England,GB-ENG,2004-06-03,England,,171.0,,48.0,2022-08-22,False,Bournemouth_91/squad/2022-23_squad.csv
2022-23,564510,Newcastle,Garang Kuol,Garang,Kuol,Australia,AU,2004-09-15,Australia,Right,175.0,68.0,,2023-01-01,False,Newcastle_4/squad/2022-23_squad.csv
2022-23,565297,Leeds,Mateo Joseph Fernández,Mateo Joseph,Fernández,England,GB-ENG,2003-10-19,Spain,,,,49.0,2022-11-04,False,Leeds_2/squad/2022-23_squad.csv
2022-23,573062,Fulham,Martial Godo,Martial,Godo,England,GB-ENG,2003-03-14,,,,,47.0,2022-08-22,False,Fulham_54/squad/2022-23_squad.csv
2022-23,588006,Fulham,Callum McFarlane,Callum,McFarlane,England,GB-ENG,2003-09-08,,,,,34.0,2023-01-06,False,Fulham_54/squad/2022-23_squad.csv
2022-23,590760,Bournemouth,Daniel Adu-Adjei,Daniel,Adu-Adjei,England,GB-ENG,2005-06-21,,,177.0,,51.0,2022-12-19,False,Bournemouth_91/squad/2022-23_squad.csv
2022-23,591357,Brentford,Ryan Trevitt,Ryan,Trevitt,England,GB-ENG,2003-03-12,,,170.0,65.0,35.0,2022-08-22,False,Brentford_94/squad/2022-23_squad.csv
2022-23,592661,Brentford,Tristan Crama,Tristan,Crama,France,FR,2001-11-08,France,Right,192.0,78.0,32.0,2022-10-22,False,Brentford_94/squad/2022-23_squad.csv
2022-23,596572,Bournemouth,Michael Dacosta Gonzalez,Michael,Dacosta Gonzalez,Spain,ES,2005-03-05,,,186.0,,50.0,2023-01-01,False,Bournemouth_91/squad/2022-23_squad.csv
2023-24,11948,Everton,Andy Lonergan,Andy,Lonergan,England,GB-ENG,1983-10-19,England,Left,192.0,87.0,31,2021-08-20,False,Everton_11/squad/2023-24_squad.csv
2023-24,15157,Brighton,James Milner,James,Milner,England,GB-ENG,1986-01-04,England,Right,175.0,70.0,6.0,2023-07-01,False,Brighton_36/squad/2023-24_squad.csv
2023-24,17601,Man City,Scott Carson,Scott,Carson,England,GB-ENG,1985-09-03,England,Right,188.0,85.0,33.0,2021-07-20,False,Man_City_43/squad/2023-24_squad.csv
2023-24,17761,Everton,James Tarkowski,James,Tarkowski,England,GB-ENG,1992-11-19,England,Right,185.0,81.0,6,2022-07-01,False,Everton_11/squad/2023-24_squad.csv
2023-24,18892,Everton,Ashley Young,Ashley,Young,England,GB-ENG,1985-07-09,England,Both,175.0,65.0,18,2023-07-13,False,Everton_11/squad/2023-24_squad.csv
2023-24,20066,Forest,Wayne Hennessey,Wayne,Hennessey,Wales,GB-WLS,1987-01-24,Wales,Right,198.0,90.0,13.0,2022-07-15,False,Forest_17/squad/2023-24_squad.csv
2023-24,20480,Luton,Tim Krul,Tim,Krul,Netherlands,NL,1988-04-03,Netherlands,Left,193.0,84.0,23.0,2023-08-17,False,Luton_102/squad/2023-24_squad.csv
2023-24,21205,Man Utd,Tom Heaton,Tom,Heaton,England,GB-ENG,1986-04-15,England,Right,188.0,85.0,22.0,2021-07-02,False,Man_Utd_1/squad/2023-24_squad.csv
2023-24,32259,Bournemouth,Darren Randolph,Darren,Randolph,Ireland,IE,1987-05-12,Republic of Ireland,Right,188.0,98.0,12.0,2023-01-26,False,Bournemouth_91/squad/2023-24_squad.csv
2023-24,37096,West Ham,Lukasz Fabianski,Lukasz,Fabianski,Poland,PL,1985-04-18,Poland,Right,190.0,83.0,1.0,2018-06-20,False,West_Ham_21/squad/2023-24_squad.csv
2023-24,37642,Man Utd,Jonny Evans,Jonny,Evans,Northern Ireland,GB-NIR,1988-01-03,Northern Ireland,Both,188.0,77.0,35.0,2023-07-18,False,Man_Utd_1/squad/2023-24_squad.csv
